serie,episode,content,name,time,likes_count,answer_count,sentiment,keywords,categories
safia,3,اغنية المسلسل.. كلمات ألحان وأداء فاشل وصادم للأسف..,@edupsyfatima9538,3 days ago, ,0,negative,song - music - disappointment,Criticism of the Ending
safia,3,J'adore cette actrice,@samiiabk3114,4 days ago, ,0,positive,actress - admiration,Appreciation for Characters
safia,3,أسمك ياسمين كم أنا ياسمين❤❤❤❤,@NihadAbdallah-e9n,4 days ago, ,0,positive,character - name,Character Analysis
safia,3,صارجي الجمهور بأنك تسرقي حياة الناس و ديري مسلسل متخافوش ربي تخلصو دينيا و اخرة انت و الرباعة تاعك,@SelmaSelmar2849ose,5 days ago, ,0,negative,criticism - stealing,Criticism of the Ending
safia,3,لحمات جات تخرب يخي صفية بدات هي لولا علاه مخلية الشيب 😂😂😂😂😂😂,@Daaaade,6 days ago (edited), ,0,positive,character - comedy,Emotional Response
safia,3,مليحه فور,@Amina25-w3g,11 days ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,كوستيما كيما وليد خالي في عرسو 😂,@Amelu3779,12 days ago, ,0,positive,costume - comedy,Emotional Response
safia,3,😂😂😂😂,@Amelu3779,12 days ago, ,0,positive,laughter,Emotional Response
safia,3,إيه شباب,@BoukhedmiChakib,2 weeks ago, ,0,neutral,greeting,Expectation vs. Reality
safia,3,Ykyffuku,@marwaelandaloussi3159,2 weeks ago, ,1,neutral,greeting,Expectation vs. Reality
safia,3,والله مشاء الله ❤عجبتني ❤❤🎉😂😊,@SidaliAlisidali,2 weeks ago, ,0,positive,admiration - joy,Praise for the Series
safia,3,نا احلى اللهجة البليدية وخاصة الشرقية😊😊😊😊🎉🎉🎉🎉❤❤❤❤,@الملكالكتلوني-و5ل,2 weeks ago, ,0,positive,dialect - admiration,Appreciation for Characters
safia,3,صفية قلبها كبير,@AichaAhmad-me9wc,2 weeks ago, ,0,positive,character - kindness,Character Analysis
safia,3,اسمحيلي ختى روعة مشي موالفة نشوف السكاتش بصح شفتك في الأنستغرام والله مت بالضحك مع الغربة نحيتيلي على قلبي رحت لليوتيوب نتبع الحلقات والله روعة تقلشي مراكيش تمثلي تقلشي حقيقة ماشاءالله تبارك الله عليك 👍👍👍👍👍👍👍👍👍👍👍,@sabrinaumayma3457,2 weeks ago, ,0,positive,character - admiration - comedy,Appreciation for Characters
safia,3,لحقة قصيرة ولا ماشي مطلعينها كامل ؟؟,@زادالعقلللطورالابتدائي,2 weeks ago, ,0,neutral,episode - length,Expectation vs. Reality
safia,3,😂😂😂😂😂 حوجياااانا راجل كما عبدقادر   ولا بلاش هههههههه هههههههه 🫣🫣😁😁,@sawsanjoud3118,2 weeks ago,1,0,positive,character - comedy,Emotional Response
safia,3,احسن سيتكوم ل2025  حفيف و ظريف على القلب والله يضحكني,@sadoudinawel1993,2 weeks ago, ,0,positive,sitcom - admiration,Praise for the Series
safia,3,صفية بدلت لباسينا الحمراء,@SamKacem-k1w,2 weeks ago, ,0,positive,character - costume,Character Analysis
safia,3,الخلق تهبل,@MariemSaibi-e2d,2 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,صافية,@SOUHIEL-x8t,3 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,لانو حاب نشوف فلم و وين تروح و افتخر,@abdelkaderDjalal,3 weeks ago, ,0,positive,movie - pride,Demand for More Content
safia,3,Magnifique machaallah,@abdelkadermajid8983,3 weeks ago, ,0,positive,admiration,Praise for the Series
safia,3,صفية تقول وحدة جارت ماما سبحان الله 😂,@خلودخلود-ظ6ن,3 weeks ago, ,0,positive,character - comedy,Emotional Response
safia,3,Magnifique❤,@dhjsjshsjejej8487,3 weeks ago, ,0,positive,admiration,Praise for the Series
safia,3,مسلسل صفية نشته😊😊❤❤❤,@azzeddine4135,3 weeks ago, ,0,positive,series - admiration,Praise for the Series
safia,3,😂😂😂😂😂😂😂😂😂😂😂😂😂❤❤❤❤❤❤❤❤❤❤,@Rsfk1903,3 weeks ago, ,0,positive,laughter,Emotional Response
safia,3,Elle est trop forte,@leilaberbiche4891,3 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,هههههه  هايلة صفية واصلي,@ملكةنفسي-س4ه,3 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,صفية حلم كل جزائري,@lesvarietesdeilhem2738,3 weeks ago, ,0,positive,character - dream,Character Analysis
safia,3,ههههه قاتلو حشم دوك وقت الهدر هدا قدم يماك هههه,@NaimeBenabdi,3 weeks ago, ,0,positive,comedy,Emotional Response
safia,3,Top,@BenBenaoudia,3 weeks ago, ,0,positive,approval,Praise for the Series
safia,3,المسلسل الوحيد الي راني نشوف مقاطع نتاعو مميزة,@naimakhettache1012,3 weeks ago, ,0,positive,series - admiration,Praise for the Series
safia,3,هههه😂😂😂😂😂,@wafaabettouati,3 weeks ago, ,0,positive,laughter,Emotional Response
safia,3,Magnifique,@GoobertNoobster,3 weeks ago, ,0,positive,admiration,Praise for the Series
safia,3,😅😅😅😂😂😂😂,@fatimaazzi5005,3 weeks ago, ,0,positive,laughter,Emotional Response
safia,3,يححي راني خايفة تلسق فيا اللهجة تاع صفية,@lilialiliane404,3 weeks ago,1,1,positive,character - influence,Character Analysis
safia,3,😂😂😂😂😂😂😂 راحت فيك مؤبد ههههه,@wafaabettouati,3 weeks ago, ,0,positive,comedy,Emotional Response
safia,3,❤,@asmaasma7452,3 weeks ago, ,0,positive,love,Emotional Response
safia,3,الله يبارك تمتيل في القمة صافية,@souadkhelile5479,3 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,العجوزة ما...تت بالقنطة,@AssilBelkhir,3 weeks ago, ,0,negative,character - death,Criticism of the Ending
safia,3,روعة تشوف و تضحك و ناخذ منها العبرة❤❤❤❤❤❤,@OmarBen-x7j,3 weeks ago, ,0,positive,series - admiration,Praise for the Series
safia,3,😂😂😂😂,@lafillekabyle7045,3 weeks ago, ,0,positive,laughter,Emotional Response
safia,3,😂😂😂😂😂😂😂صفية تهبل❤,@norfleur4257,4 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,ههههههههه,@amethystebrute1420,4 weeks ago, ,0,positive,laughter,Emotional Response
safia,3,تفرجتو مليح عجبني صرحا,@لمافتح-ض3د,4 weeks ago, ,2,positive,episode - admiration,Praise for the Series
safia,3,ىميانىيعتىسقت ذيا,@MariGmail-yw8yn,3 weeks ago, ,0,neutral,gibberish,Expectation vs. Reality
safia,3,ةؤاخةلببلل😅زىؤؤ🎉راح 😂fh. 😅vxgh😊nvxdrhbcxe,@MariGmail-yw8yn,3 weeks ago, ,0,neutral,gibberish,Expectation vs. Reality
safia,3,😂😂😂😂😂😂 ضكحتني الاغنية تاعهم كثر من المسلسل,@__dje_radhia,4 weeks ago,2,0,positive,song - comedy,Emotional Response
safia,3,والله غير هايلة صفية لوكان غير جات كامل كيف صفية هدرتهاحلوة ومفاجئ على القلب 😂😂😂,@Ikhlas02khIkhlas,4 weeks ago,6,0,positive,character - admiration,Appreciation for Characters
safia,3,ههههه الله لا تربحك ياصفية دري غير المشاكل 😂😂😂,@barechfaiza8494,4 weeks ago, ,0,positive,character - comedy,Emotional Response
safia,3,طلعلها لاطونسيو من الغيض والقنطة حبت تطلق مرت بنها,@thouraya4769,4 weeks ago, ,0,positive,character - comedy,Emotional Response
safia,3,😅😅😅حكاتلها كلشي واش صرا في ريسطو😮😂,@NourMaouchi-rf8kw,4 weeks ago, ,0,positive,character - comedy,Emotional Response
safia,3,Bezef chaba j'adore 😂😂😂😂,@safiabourouiba8133,4 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,بصح الحلقة فيها زوج دقايق !!!,@espoirespoir7879,4 weeks ago, ,0,negative,episode - length,Criticism of the Ending
safia,3,"Bravo un travail remarquable et exceptionnel des comédiens sont là hauteur, Safia et mon ami Kamel Abdatt bonne continuation",@moncefsihadj4767,4 weeks ago,1,0,positive,series - admiration,Praise for the Series
safia,3,Haylaaaa 🤣🤣🤣,@refsiikram2937,4 weeks ago, ,0,positive,admiration,Praise for the Series
safia,3,ياربي اجبر خاطري 😢اللهم اجعل كيدهم في نحورهم,@fatimahaissaoui1717,4 weeks ago,1,0,negative,frustration,Criticism of the Ending
safia,3,هههههه قتلتني صفية بضحك,@bibabiba544,4 weeks ago, ,0,positive,character - comedy,Emotional Response
safia,3,مسلسل هايل,@bibabiba544,4 weeks ago, ,0,positive,series - admiration,Praise for the Series
safia,3,لوكان كامل العرايس هككا يعتنيو بعجايزهم ❤❤❤❤,@LinaKr-u8k,4 weeks ago, ,0,positive,character - admiration,Appreciation for Characters
safia,3,حبيت راجل كيما راجل صغية😅😅😅,@WardaHassani-g3j,4 weeks ago,1,0,positive,character - admiration,Appreciation for Characters
safia,3,هاد الحلقه قتلتني😂,@ArabdjiAmina,4 weeks ago, ,0,positive,episode - comedy,Emotional Response
safia,3,والله الممتلة هدي معجزة القرن  تمتيل خيالي افضل ممتلة جزائرية بدون منازع,@RamziRamzi-r3j,4 weeks ago,28,0,positive,actress - admiration,Appreciation for Characters
safia,3,حبيت نشوف الطبيعة  صغية,@AliOuared-n7p,4 weeks ago, ,0,positive,character - nature,Character Analysis
safia,3,وقتاش يبدا ؟؟؟,@SifouRamdani-p5h,4 weeks ago, ,0,neutral,question,Expectation vs. Reality
safia,3,هايل هذا المسلسل.,@KokoKiki-e9h,4 weeks ago, ,0,positive,series - admiration,Praise for the Series
safia,3,بصح طاحتلها صحا مشغل,@فاتحبلقينع,4 weeks ago, ,0,positive,character - comedy,Emotional Response
safia,3,والله العظيم صفية ممثلة رائعة جداً جداً جداً جداً جداً ☺️👋☺️👋☺️👋,@missakukumaskukumas6162,4 weeks ago,1,0,positive,actress - admiration,Appreciation for Characters
safia,3,😂😂😂😂😂😂tooop,@MeriemHammad-l7t,4 weeks ago, ,0,positive,admiration,Praise for the Series
safia,3,مسلسل مبدع 😅😅😅,@aminaasmr,4 weeks ago, ,0,positive,series - admiration,Praise for the Series
safia,3,😂😂❤,@VikySaly,1 month ago, ,0,positive,love,Emotional Response
safia,3,"قل:
سبحان الله
الحمدلله
الله اكبر",@sadjirhiad,1 month ago,1,0,neutral,prayer,Expectation vs. Reality
safia,3,😂😂😂😂,@Nournina-t1x,1 month ago, ,0,positive,laughter,Emotional Response
safia,3,رووووعة❤❤❤❤❤,@ZizoZizo-h6w,1 month ago, ,0,positive,admiration,Praise for the Series
safia,3,ههههههههه فور برافو صفية😂 الصراحة حتى انا نحب الطبيعة و الحيوانات واعشق كل ماهو قديم vive la nostalgie,@koukipharm865,1 month ago,8,0,positive,character - comedy,Emotional Response
safia,3,اجمل سكاتش هاد العام طوب 🤩😉😉😉و احلى صفية و كدار,@massissiliaider401,1 month ago, ,0,positive,sketch - admiration,Praise for the Series
safia,3,على قداش الوقت هدا المسلسل,@riyadsimehdi4214,1 month ago, ,0,neutral,question,Expectation vs. Reality
safia,3,صلوا على الحبيب المصطفى,@riyadsimehdi4214,1 month ago,25,0,neutral,prayer,Expectation vs. Reality
safia,3,يهبلوا، يهبلوا ، صفية و عبد القادر.  يا ويلي ، على هداك الراجل الحنين.  ❤,@sarahbehloul5962,1 month ago,1,0,positive,character - admiration,Appreciation for Characters
safia,3,الغنية تهبل,@moufidamoufida8739,1 month ago, ,0,positive,song - admiration,Praise for the Series
safia,3,الحناء حتى الصغارات و يديروها بصح مشي ذيك البرتقالية😂أنايا وهرانية و نبغي هذا العادات العربية بنت المدينة، هذي خاطي الدوار، ڨاع عندنا عقلية وحدة، هذوا الڤور مين احتلونا خلولنا هذا العقلية تع حضري و مشي حضري,@kara7094,1 month ago (edited),3,0,positive,tradition - culture,Character Analysis
safia,3,😂مسلسل روعة 💖,@AliceLisa-o5b,1 month ago, ,0,positive,series - admiration,Praise for the Series
safia,3,هذا الثنائي انقرض,@HassibaBenbellout,1 month ago, ,0,positive,couple - admiration,Appreciation for Characters
safia,3,Ç vrimnt toooop✅️,@NinaNina-eh7ig,1 month ago, ,0,positive,admiration,Praise for the Series
safia,3,سبحان الله وبحمده سبحان الله العظيم,@RoumaissaBara-rm7oc,1 month ago, ,0,neutral,prayer,Expectation vs. Reality
safia,3,فكرني في ليام الاولى ديال الزواج و الله كان زوجي يشكر فيا قدام يماه ..تفكرت كي قالي قدامها شوفي يما اشحال شابة مرتي ..نقولكم من هذام النهار حياتي و راجلي ولات جحيم 😢😢😢😢😢,@braveheart3783,1 month ago,8,1,negative,marriage - problems,Criticism of the Ending
safia,3,يا عمري ربي معاك واش دارتلك,@MahdiRamden,3 weeks ago, ,0,negative,sympathy,Emotional Response
safia,3,لوكان غير جا عندنا قلب كبير كيما تع صفية لوكان معندناش مشاكل,@LinalinaALaa,1 month ago,56,3,positive,character - admiration,Appreciation for Characters
safia,3,واقيلا ندوروها عقلية كيما تع صفية 😂😂,@Khadidja-jija,4 weeks ago,5,0,positive,character - comedy,Emotional Response
safia,3,و لوكان جا عندنا راجل comprehensive كيما عبد القادر كون رانا كامل هانيين,@lyndaziad3552,4 weeks ago,9,0,positive,character - admiration,Appreciation for Characters
safia,3,😂😂😂​ @lyndaziad3552 ,@Dfcdpof,4 weeks ago, ,0,positive,laughter,Emotional Response
safia,3,يهبل هاد المسلسل محترم ❤❤❤,@RedwanDjr,1 month ago,4,0,positive,series - admiration,Praise for the Series
safia,3,يعطيكم صحا علا هذي مسلسل,@tadjinekhaled9296,1 month ago,1,0,positive,series - admiration,Praise for the Series
safia,3,A3ajouzatt acharrr ahabou ali tarmihoum,@dassinelynda5042,1 month ago, ,0,negative,criticism,Criticism of the Ending
